fenotipo,acuracia
(((conv*3))*1)fc*1*64*lr-0.1,0.09272727370262146
(((conv*1))*1)fc*2*512*lr-0.1,0.10121212154626846
(((conv*3)bnorm-pool-dropout)*2)fc*0*64*lr-0.01,0.7881818413734436
(((conv*1)pool-dropout)*2)fc*1*256*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-)*3)fc*0*128*lr-0.01,0.7560606002807617
(((conv*1)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.7584848403930664
(((conv*2)bnorm-pool-dropout)*2)fc*0*256*lr-0.001,0.8175757527351379
(((conv*1))*3)fc*2*64*lr-0.001,0.6336363554000854
(((conv*1)bnorm-)*1)fc*0*512*lr-0.01,0.3893939256668091
(((conv*3)pool-dropout)*1)fc*2*64*lr-0.0001,0.7081817984580994
(((conv*1)bnorm-pool-)*1)fc*0*256*lr-0.1,0.44303029775619507
(((conv*2))*3)fc*2*256*lr-0.01,0.09878788143396378
(((conv*1)pool-dropout)*2)fc*1*64*lr-0.0001,0.6754545569419861
(((conv*1)pool-)*1)fc*1*256*lr-0.001,0.6475757360458374
(((conv*2))*2)fc*1*128*lr-0.0001,0.6590909361839294
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.0001,0.7027272582054138
(((conv*3)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.09272727370262146
(((conv*1)bnorm-)*1)fc*0*64*lr-0.1,0.39454546570777893
(((conv*1)bnorm-)*1)fc*1*128*lr-0.0001,0.6057575941085815
(((conv*1)pool-)*3)fc*1*128*lr-0.1,0.09878788143396378
(((conv*1))*3)fc*0*512*lr-0.1,0.09272727370262146
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.1,0.603939414024353
(((conv*2)pool-)*3)fc*1*128*lr-0.01,0.09878788143396378
(((conv*2)pool-dropout)*2)fc*0*256*lr-0.0001,0.7609090805053711
(((conv*3)bnorm-)*1)fc*1*64*lr-0.0001,0.6339393854141235
(((conv*2))*3)fc*0*512*lr-0.0001,0.6803030371665955
(((conv*1)bnorm-)*1)fc*1*128*lr-0.001,0.5669696927070618
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.001,0.7984848618507385
(((conv*1)bnorm-)*2)fc*2*256*lr-0.001,0.5899999737739563
(((conv*2)bnorm-)*3)fc*1*64*lr-0.01,0.09272727370262146
(((conv*3)pool-)*2)fc*0*512*lr-0.001,0.7766666412353516
(((conv*1))*2)fc*1*512*lr-0.001,0.6409090757369995
(((conv*1)bnorm-)*1)fc*0*64*lr-0.0001,0.6045454740524292
(((conv*2)bnorm-)*1)fc*2*512*lr-0.1,0.09939394146203995
(((conv*2)bnorm-)*3)fc*1*64*lr-0.1,0.09969697147607803
(((conv*3)bnorm-)*1)fc*2*128*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-)*1)fc*2*512*lr-0.01,0.39848485589027405
(((conv*3)bnorm-pool-dropout)*1)fc*2*128*lr-0.01,0.10121212154626846
(((conv*3)bnorm-)*2)fc*1*256*lr-0.0001,0.6778787970542908
(((conv*1)pool-dropout)*2)fc*0*512*lr-0.01,0.5372727513313293
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.0001,0.7057575583457947
(((conv*1)pool-)*3)fc*0*256*lr-0.01,0.6112121343612671
(((conv*3)bnorm-pool-)*1)fc*2*256*lr-0.001,0.6851515173912048
(((conv*1)pool-dropout)*3)fc*1*64*lr-0.01,0.3612121343612671
(((conv*2)bnorm-pool-)*1)fc*0*128*lr-0.001,0.6069697141647339
(((conv*2)pool-)*1)fc*1*512*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*3)fc*2*256*lr-0.0001,0.6169697046279907
(((conv*2)bnorm-)*1)fc*0*128*lr-0.1,0.3712121248245239
(((conv*1)pool-)*2)fc*1*512*lr-0.01,0.5390909314155579
(((conv*2)pool-)*3)fc*0*64*lr-0.1,0.09787879139184952
(((conv*1)pool-)*1)fc*0*512*lr-0.0001,0.6263636350631714
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.1,0.45363637804985046
(((conv*1)bnorm-pool-)*1)fc*0*512*lr-0.01,0.5987879037857056
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.001,0.7881818413734436
(((conv*2))*3)fc*1*128*lr-0.0001,0.6830303072929382
(((conv*1)bnorm-pool-)*1)fc*0*64*lr-0.0001,0.6336363554000854
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.001,0.8012121319770813
(((conv*3))*3)fc*2*256*lr-0.01,0.09878788143396378
(((conv*2))*1)fc*0*512*lr-0.01,0.44818180799484253
(((conv*2))*3)fc*2*64*lr-0.1,0.09939394146203995
(((conv*2)bnorm-)*3)fc*2*64*lr-0.001,0.6884848475456238
(((conv*2)pool-)*1)fc*0*256*lr-0.0001,0.6669697165489197
(((conv*3)pool-)*3)fc*2*128*lr-0.001,0.7506060600280762
(((conv*1)bnorm-)*1)fc*0*256*lr-0.01,0.4166666567325592
(((conv*3)pool-)*2)fc*0*128*lr-0.0001,0.7336363792419434
(((conv*1))*2)fc*0*256*lr-0.01,0.4890909194946289
(((conv*1)pool-)*2)fc*1*128*lr-0.001,0.6887878775596619
(((conv*3)bnorm-pool-)*1)fc*1*64*lr-0.001,0.6851515173912048
(((conv*3)pool-)*2)fc*0*64*lr-0.001,0.7609090805053711
(((conv*3)bnorm-pool-)*2)fc*0*512*lr-0.0001,0.6796969771385193
(((conv*1))*2)fc*2*64*lr-0.0001,0.6484848260879517
(((conv*3)bnorm-)*2)fc*2*256*lr-0.0001,0.6630303263664246
(((conv*2)pool-dropout)*1)fc*1*512*lr-0.1,0.09787879139184952
(((conv*3)bnorm-)*1)fc*1*256*lr-0.001,0.635757565498352
(((conv*2)bnorm-pool-)*1)fc*1*512*lr-0.001,0.6566666960716248
(((conv*3))*3)fc*0*64*lr-0.0001,0.6890909075737
(((conv*1))*3)fc*2*64*lr-0.1,0.10969696938991547
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.1,0.09787879139184952
(((conv*1))*3)fc*0*512*lr-0.0001,0.6581818461418152
(((conv*1))*1)fc*0*128*lr-0.0001,0.6093939542770386
(((conv*2)pool-)*3)fc*0*512*lr-0.1,0.09878788143396378
(((conv*3))*1)fc*2*512*lr-0.01,0.4396969676017761
(((conv*2)pool-dropout)*1)fc*2*512*lr-0.001,0.710303008556366
(((conv*2)bnorm-)*1)fc*0*64*lr-0.01,0.5363636612892151
(((conv*3)pool-)*1)fc*0*512*lr-0.01,0.5287878513336182
(((conv*3)pool-)*2)fc*1*256*lr-0.001,0.7427272796630859
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.001,0.7987878918647766
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.001,0.8193939328193665
(((conv*1))*3)fc*0*256*lr-0.01,0.09878788143396378
(((conv*3))*1)fc*0*512*lr-0.0001,0.6703030467033386
(((conv*3)pool-)*2)fc*0*64*lr-0.01,0.09969697147607803
(((conv*2)bnorm-)*3)fc*2*128*lr-0.001,0.7036363482475281
(((conv*3)bnorm-)*2)fc*0*512*lr-0.01,0.5860605835914612
(((conv*1)pool-dropout)*3)fc*1*512*lr-0.001,0.7890909314155579
(((conv*3)pool-)*3)fc*1*64*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*1)fc*0*64*lr-0.1,0.378484845161438
(((conv*1)pool-)*1)fc*0*128*lr-0.1,0.09939394146203995
(((conv*1))*3)fc*0*128*lr-0.0001,0.6793939471244812
(((conv*1))*3)fc*1*512*lr-0.0001,0.6621212363243103
(((conv*1))*3)fc*1*128*lr-0.001,0.6557575464248657
(((conv*2))*3)fc*0*512*lr-0.001,0.6684848666191101
(((conv*2)pool-dropout)*3)fc*0*64*lr-0.001,0.831818163394928
(((conv*2)bnorm-pool-dropout)*1)fc*1*512*lr-0.001,0.7306060791015625
(((conv*3)pool-)*3)fc*2*128*lr-0.01,0.10969696938991547
(((conv*2))*1)fc*0*512*lr-0.001,0.6157575845718384
(((conv*1)bnorm-)*1)fc*1*512*lr-0.01,0.48363634943962097
(((conv*2)bnorm-pool-)*2)fc*2*512*lr-0.0001,0.7315151691436768
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*3)fc*1*64*lr-0.0001,0.6242424249649048
(((conv*1)pool-)*3)fc*1*512*lr-0.001,0.7239394187927246
(((conv*1)bnorm-)*1)fc*1*256*lr-0.1,0.09969697147607803
(((conv*1))*1)fc*0*128*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*2)fc*0*256*lr-0.1,0.09787879139184952
(((conv*3)bnorm-pool-dropout)*1)fc*1*256*lr-0.01,0.13848485052585602
(((conv*3)pool-dropout)*3)fc*0*256*lr-0.001,0.8266666531562805
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.001,0.8057575821876526
(((conv*2)bnorm-pool-)*3)fc*0*512*lr-0.0001,0.689393937587738
(((conv*3)bnorm-pool-)*2)fc*2*256*lr-0.0001,0.7469696998596191
(((conv*3))*3)fc*0*512*lr-0.0001,0.6909090876579285
(((conv*2)pool-)*1)fc*1*128*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.01,0.8545454740524292
(((conv*2)bnorm-pool-dropout)*3)fc*2*64*lr-0.1,0.09939394146203995
(((conv*2)bnorm-)*1)fc*2*64*lr-0.0001,0.6266666650772095
(((conv*3)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.8427272439002991
(((conv*2)bnorm-pool-)*2)fc*1*128*lr-0.1,0.10121212154626846
(((conv*3)pool-dropout)*1)fc*1*256*lr-0.001,0.7384848594665527
(((conv*2)pool-)*1)fc*0*256*lr-0.001,0.6518181562423706
(((conv*1)bnorm-pool-)*2)fc*2*128*lr-0.1,0.09575757384300232
(((conv*3)bnorm-pool-)*1)fc*2*128*lr-0.1,0.09969697147607803
(((conv*3)bnorm-)*2)fc*1*512*lr-0.001,0.6863636374473572
(((conv*1)pool-dropout)*3)fc*2*128*lr-0.1,0.09939394146203995
(((conv*2)pool-dropout)*3)fc*0*128*lr-0.001,0.8451515436172485
(((conv*3)bnorm-)*2)fc*2*128*lr-0.1,0.09969697147607803
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.001,0.7972727417945862
(((conv*3))*1)fc*2*512*lr-0.0001,0.664545476436615
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.01,0.8048484921455383
(((conv*1)bnorm-pool-dropout)*3)fc*2*512*lr-0.01,0.6572727560997009
(((conv*1)bnorm-)*2)fc*1*128*lr-0.01,0.10121212154626846
(((conv*3)bnorm-)*1)fc*0*512*lr-0.0001,0.6345454454421997
(((conv*3))*2)fc*0*512*lr-0.0001,0.6784848570823669
(((conv*2))*2)fc*1*512*lr-0.0001,0.6739394068717957
(((conv*2)bnorm-pool-dropout)*3)fc*1*128*lr-0.0001,0.8336363434791565
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.7115151286125183
(((conv*3)pool-dropout)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*2))*2)fc*2*64*lr-0.0001,0.6587879061698914
(((conv*3)bnorm-)*1)fc*0*64*lr-0.001,0.6639394164085388
(((conv*1)pool-)*1)fc*0*512*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-dropout)*2)fc*1*64*lr-0.001,0.8199999928474426
(((conv*3)bnorm-)*3)fc*2*64*lr-0.01,0.09939394146203995
(((conv*2)bnorm-)*1)fc*1*128*lr-0.001,0.5575757622718811
(((conv*3)bnorm-pool-)*3)fc*2*64*lr-0.0001,0.7415151596069336
(((conv*1)pool-)*1)fc*0*128*lr-0.01,0.47575756907463074
(((conv*1)bnorm-)*2)fc*2*64*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*3)fc*1*512*lr-0.01,0.10696969926357269
(((conv*2)bnorm-)*1)fc*1*512*lr-0.01,0.39424243569374084
(((conv*3)bnorm-pool-dropout)*2)fc*0*256*lr-0.001,0.8412120938301086
(((conv*2)bnorm-)*2)fc*0*512*lr-0.0001,0.6315151453018188
(((conv*2)pool-dropout)*1)fc*0*256*lr-0.001,0.71757572889328
(((conv*3)bnorm-)*2)fc*0*128*lr-0.1,0.11909090727567673
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.01,0.6206060647964478
(((conv*1)bnorm-)*1)fc*2*64*lr-0.1,0.09272727370262146
(((conv*2)bnorm-)*1)fc*0*128*lr-0.0001,0.6015151739120483
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.001,0.6736363768577576
(((conv*2)bnorm-)*1)fc*1*512*lr-0.1,0.09787879139184952
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.01,0.7890909314155579
(((conv*1)bnorm-pool-dropout)*1)fc*1*256*lr-0.0001,0.6909090876579285
(((conv*3)bnorm-pool-)*1)fc*0*128*lr-0.0001,0.6545454263687134
(((conv*1)bnorm-pool-dropout)*1)fc*1*128*lr-0.1,0.10696969926357269
(((conv*3)pool-)*2)fc*0*256*lr-0.01,0.10121212154626846
(((conv*2)pool-dropout)*3)fc*1*64*lr-0.0001,0.7975757718086243
(((conv*2)pool-dropout)*3)fc*0*256*lr-0.0001,0.8030303120613098
(((conv*3)bnorm-)*2)fc*2*256*lr-0.01,0.09969697147607803
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.1,0.7206060886383057
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.0001,0.7436363697052002
(((conv*2)bnorm-)*2)fc*1*256*lr-0.01,0.09787879139184952
(((conv*2))*3)fc*0*256*lr-0.0001,0.6742424368858337
(((conv*2)bnorm-pool-)*2)fc*1*128*lr-0.001,0.7348484992980957
(((conv*1)bnorm-pool-dropout)*1)fc*1*512*lr-0.0001,0.7036363482475281
(((conv*2)pool-)*3)fc*2*256*lr-0.001,0.7718181610107422
(((conv*2)bnorm-)*1)fc*0*256*lr-0.01,0.5581818222999573
(((conv*3)bnorm-)*3)fc*0*512*lr-0.0001,0.6151515245437622
(((conv*2)pool-)*3)fc*1*64*lr-0.1,0.10969696938991547
(((conv*2)bnorm-)*1)fc*2*512*lr-0.001,0.6360605955123901
(((conv*3)pool-dropout)*2)fc*2*256*lr-0.1,0.09787879139184952
(((conv*3)bnorm-)*1)fc*2*256*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-)*2)fc*0*256*lr-0.01,0.7306060791015625
(((conv*1)bnorm-pool-dropout)*3)fc*0*128*lr-0.1,0.41090908646583557
(((conv*3)bnorm-pool-)*2)fc*2*128*lr-0.01,0.7612121105194092
(((conv*2)bnorm-)*3)fc*0*128*lr-0.001,0.6160606145858765
(((conv*1)bnorm-pool-)*1)fc*2*64*lr-0.1,0.09969697147607803
(((conv*3))*1)fc*2*128*lr-0.1,0.10121212154626846
(((conv*2))*3)fc*1*512*lr-0.0001,0.6899999976158142
(((conv*2)bnorm-)*3)fc*2*128*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.1,0.09575757384300232
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.001,0.7951515316963196
(((conv*2)bnorm-)*3)fc*1*512*lr-0.1,0.10969696938991547
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.1,0.10121212154626846
(((conv*1)bnorm-pool-)*2)fc*2*256*lr-0.0001,0.6636363863945007
(((conv*2)pool-dropout)*3)fc*0*512*lr-0.001,0.831818163394928
(((conv*3)bnorm-pool-dropout)*2)fc*2*64*lr-0.01,0.6166666746139526
(((conv*1)pool-dropout)*1)fc*1*256*lr-0.01,0.09575757384300232
(((conv*2)bnorm-)*2)fc*1*512*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*2)fc*2*256*lr-0.0001,0.7815151810646057
(((conv*3)pool-dropout)*1)fc*2*256*lr-0.001,0.7160605788230896
(((conv*3)bnorm-pool-)*1)fc*2*64*lr-0.001,0.6800000071525574
(((conv*1)pool-)*3)fc*2*256*lr-0.001,0.7239394187927246
(((conv*3)bnorm-pool-dropout)*3)fc*2*64*lr-0.1,0.09272727370262146
(((conv*3)bnorm-)*2)fc*2*64*lr-0.01,0.2584848403930664
(((conv*3)bnorm-pool-dropout)*3)fc*0*64*lr-0.0001,0.838787853717804
(((conv*1)bnorm-pool-)*3)fc*1*512*lr-0.01,0.6975757479667664
(((conv*2)pool-dropout)*3)fc*2*128*lr-0.01,0.09787879139184952
(((conv*1)pool-)*1)fc*1*64*lr-0.001,0.642727255821228
(((conv*1))*3)fc*2*128*lr-0.001,0.6578788161277771
(((conv*2))*1)fc*0*256*lr-0.0001,0.6469696760177612
(((conv*3)bnorm-pool-dropout)*2)fc*0*128*lr-0.01,0.8081818222999573
(((conv*1))*1)fc*2*128*lr-0.0001,0.6021212339401245
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.001,0.8127272725105286
(((conv*3)bnorm-)*2)fc*1*256*lr-0.1,0.09787879139184952
(((conv*1)bnorm-)*3)fc*2*128*lr-0.0001,0.6636363863945007
(((conv*2)pool-)*3)fc*2*64*lr-0.0001,0.7427272796630859
(((conv*2)bnorm-)*2)fc*2*128*lr-0.0001,0.6451514959335327
(((conv*1)bnorm-)*1)fc*2*128*lr-0.01,0.49060606956481934
(((conv*3)bnorm-)*1)fc*1*128*lr-0.1,0.10969696938991547
(((conv*3))*2)fc*1*64*lr-0.1,0.09939394146203995
(((conv*1)pool-)*1)fc*2*64*lr-0.001,0.6193939447402954
(((conv*3)bnorm-)*2)fc*2*512*lr-0.001,0.6912121176719666
(((conv*1)bnorm-pool-dropout)*2)fc*1*128*lr-0.1,0.10969696938991547
(((conv*3))*2)fc*1*256*lr-0.001,0.6733333468437195
(((conv*2))*2)fc*1*256*lr-0.001,0.6690909266471863
(((conv*2)bnorm-)*3)fc*0*64*lr-0.0001,0.6218181848526001
(((conv*1)pool-dropout)*1)fc*2*64*lr-0.01,0.3669697046279907
(((conv*2))*2)fc*0*512*lr-0.1,0.10969696938991547
(((conv*2))*1)fc*0*64*lr-0.001,0.6139394044876099
(((conv*3)bnorm-pool-dropout)*3)fc*0*512*lr-0.1,0.8303030133247375
(((conv*2)pool-)*2)fc*0*64*lr-0.001,0.7266666889190674
(((conv*2)bnorm-pool-dropout)*2)fc*0*512*lr-0.1,0.6512120962142944
(((conv*3)bnorm-)*1)fc*0*128*lr-0.001,0.5884848237037659
(((conv*3)pool-dropout)*2)fc*1*512*lr-0.0001,0.7842424511909485
(((conv*2)bnorm-)*2)fc*0*128*lr-0.0001,0.6239393949508667
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.0001,0.7581818103790283
(((conv*3)pool-)*1)fc*1*128*lr-0.0001,0.6803030371665955
(((conv*1)pool-)*3)fc*0*128*lr-0.001,0.7124242186546326
(((conv*2)pool-)*3)fc*1*512*lr-0.1,0.09787879139184952
(((conv*2))*3)fc*2*512*lr-0.0001,0.6830303072929382
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.8442424535751343
(((conv*1)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.09969697147607803
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.0001,0.8199999928474426
(((conv*3)pool-dropout)*1)fc*0*64*lr-0.01,0.3721212148666382
(((conv*3)bnorm-)*2)fc*2*64*lr-0.1,0.09575757384300232
(((conv*3)pool-)*2)fc*1*128*lr-0.001,0.7581818103790283
(((conv*3))*3)fc*1*128*lr-0.001,0.6454545259475708
(((conv*2))*1)fc*1*128*lr-0.01,0.10969696938991547
(((conv*2)pool-)*2)fc*1*256*lr-0.0001,0.7078787684440613
(((conv*1)pool-)*3)fc*2*64*lr-0.01,0.10696969926357269
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.001,0.8169696927070618
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.001,0.810606062412262
(((conv*3)pool-dropout)*2)fc*0*512*lr-0.001,0.8154545426368713
(((conv*2)pool-dropout)*1)fc*2*128*lr-0.0001,0.7109090685844421
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.001,0.7312121391296387
(((conv*3)bnorm-)*3)fc*2*256*lr-0.001,0.6954545378684998
(((conv*1)pool-dropout)*2)fc*2*256*lr-0.01,0.09787879139184952
(((conv*1))*3)fc*2*256*lr-0.001,0.6521211862564087
(((conv*2)bnorm-)*2)fc*2*64*lr-0.0001,0.6348484754562378
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.1,0.09878788143396378
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.1,0.10121212154626846
(((conv*2)pool-)*1)fc*2*128*lr-0.01,0.4784848392009735
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.0001,0.7603030204772949
(((conv*2)pool-)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*1)bnorm-)*2)fc*0*512*lr-0.1,0.3799999952316284
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.01,0.09878788143396378
(((conv*1)bnorm-pool-dropout)*2)fc*2*512*lr-0.0001,0.7593939304351807
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.09969697147607803
(((conv*3)bnorm-)*2)fc*2*64*lr-0.0001,0.6733333468437195
(((conv*1)bnorm-pool-)*2)fc*2*64*lr-0.1,0.10696969926357269
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.01,0.09787879139184952
(((conv*2)pool-)*1)fc*1*64*lr-0.001,0.6678788065910339
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.0001,0.6981818079948425
(((conv*3)bnorm-pool-dropout)*3)fc*1*256*lr-0.1,0.09969697147607803
(((conv*2))*2)fc*0*512*lr-0.01,0.46060606837272644
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.001,0.831818163394928
(((conv*1)pool-dropout)*2)fc*2*512*lr-0.001,0.7409090995788574
(((conv*3))*2)fc*2*512*lr-0.01,0.09787879139184952
(((conv*3))*3)fc*2*256*lr-0.001,0.6309090852737427
(((conv*1)bnorm-pool-dropout)*3)fc*2*256*lr-0.01,0.6845454573631287
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.0001,0.8357575535774231
(((conv*3)bnorm-pool-dropout)*1)fc*2*512*lr-0.01,0.5366666913032532
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*1))*1)fc*1*128*lr-0.0001,0.6106060743331909
(((conv*3)pool-)*1)fc*1*64*lr-0.01,0.5539394021034241
(((conv*2))*3)fc*2*128*lr-0.001,0.6724242568016052
(((conv*3)bnorm-)*3)fc*2*256*lr-0.1,0.10121212154626846
(((conv*2)pool-)*1)fc*2*256*lr-0.1,0.09878788143396378
(((conv*2)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.7766666412353516
(((conv*1)bnorm-pool-)*2)fc*0*256*lr-0.0001,0.6812121272087097
(((conv*3)pool-)*3)fc*2*256*lr-0.0001,0.7296969890594482
(((conv*3)bnorm-)*1)fc*1*64*lr-0.1,0.10696969926357269
(((conv*1)bnorm-pool-)*3)fc*1*128*lr-0.1,0.09969697147607803
(((conv*1)bnorm-)*2)fc*0*64*lr-0.1,0.2348484843969345
(((conv*2)bnorm-)*1)fc*2*128*lr-0.001,0.6221212148666382
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.01,0.789393961429596
(((conv*3)bnorm-)*2)fc*0*256*lr-0.01,0.5957576036453247
(((conv*3)pool-)*2)fc*0*128*lr-0.01,0.10696969926357269
(((conv*2)bnorm-)*2)fc*2*64*lr-0.001,0.664545476436615
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.01,0.5387879014015198
(((conv*3)pool-)*2)fc*2*256*lr-0.01,0.5951515436172485
(((conv*1)bnorm-pool-)*2)fc*1*512*lr-0.0001,0.6903030276298523
(((conv*3)bnorm-)*1)fc*0*256*lr-0.001,0.6106060743331909
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.01,0.389090895652771
(((conv*2)pool-dropout)*3)fc*2*512*lr-0.01,0.09272727370262146
(((conv*1))*3)fc*0*64*lr-0.01,0.41999998688697815
(((conv*2))*2)fc*1*128*lr-0.01,0.09272727370262146
(((conv*2)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.7160605788230896
(((conv*1)bnorm-)*3)fc*2*256*lr-0.001,0.6393939256668091
(((conv*3))*1)fc*0*64*lr-0.1,0.09969697147607803
(((conv*3)bnorm-pool-dropout)*1)fc*0*64*lr-0.01,0.7154545187950134
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.1,0.09272727370262146
(((conv*3))*1)fc*0*128*lr-0.01,0.47121211886405945
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.001,0.8439394235610962
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.01,0.6554545164108276
(((conv*2)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.8439394235610962
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.0001,0.7121211886405945
(((conv*3)bnorm-)*2)fc*0*256*lr-0.001,0.6312121152877808
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.01,0.7927272915840149
(((conv*1)bnorm-pool-dropout)*1)fc*0*128*lr-0.0001,0.649696946144104
(((conv*3)bnorm-)*1)fc*0*256*lr-0.1,0.27848485112190247
(((conv*1)pool-dropout)*2)fc*1*512*lr-0.01,0.10696969926357269
(((conv*2)bnorm-)*3)fc*0*64*lr-0.1,0.3593939542770386
(((conv*2))*2)fc*2*256*lr-0.001,0.6445454359054565
(((conv*1)bnorm-pool-)*1)fc*0*64*lr-0.1,0.4739393889904022
(((conv*1)bnorm-pool-dropout)*2)fc*0*256*lr-0.1,0.3696969747543335
(((conv*3)bnorm-pool-dropout)*3)fc*1*64*lr-0.0001,0.8481818437576294
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.001,0.675151526927948
(((conv*1)bnorm-)*1)fc*2*64*lr-0.001,0.5754545331001282
(((conv*1)bnorm-pool-)*1)fc*2*512*lr-0.01,0.5463636517524719
(((conv*3)bnorm-pool-dropout)*3)fc*1*64*lr-0.1,0.10969696938991547
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.01,0.7296969890594482
(((conv*3)bnorm-pool-)*3)fc*2*256*lr-0.001,0.8472727537155151
(((conv*2)bnorm-)*3)fc*0*512*lr-0.01,0.6106060743331909
(((conv*3)bnorm-)*1)fc*2*512*lr-0.001,0.6503030061721802
(((conv*3))*2)fc*0*64*lr-0.001,0.6766666769981384
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.0001,0.6903030276298523
(((conv*3)bnorm-pool-dropout)*2)fc*2*128*lr-0.1,0.09969697147607803
(((conv*3)bnorm-pool-dropout)*2)fc*0*512*lr-0.001,0.8436363339424133
(((conv*1)bnorm-pool-)*2)fc*1*128*lr-0.001,0.6839393973350525
(((conv*2))*2)fc*1*512*lr-0.001,0.6557575464248657
(((conv*2)bnorm-pool-dropout)*1)fc*0*256*lr-0.01,0.653030276298523
(((conv*1)bnorm-pool-dropout)*1)fc*2*64*lr-0.1,0.10121212154626846
(((conv*2)bnorm-)*3)fc*0*256*lr-0.0001,0.657575786113739
(((conv*3)bnorm-)*2)fc*0*256*lr-0.0001,0.632121205329895
(((conv*1)pool-dropout)*2)fc*2*64*lr-0.001,0.732424259185791
(((conv*2)pool-dropout)*3)fc*1*512*lr-0.01,0.10696969926357269
(((conv*2)bnorm-)*3)fc*2*256*lr-0.001,0.6969696879386902
(((conv*1)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.628484845161438
